aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,so2,temperature,week_cos,week_of_year,week_sin,wind_direction,wind_speed,numerical_aqi,aqi_volatility
0.33333333333333337,0.07036275589984742,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8414918414918415,0.17391304347826086,1.0,0.8,0.05754130015018237,0.003093764873869586,0.009637753406447324,0.4193050193050193,0.17836915199006903,0.1410268853731923,0.0,0.4775280898876417,0.63,0.038947728049197126,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.18072289156626506,121.0,0.274747793141259
0.33333333333333337,0.06616385919876419,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8181818181818183,0.21739130434782608,1.0,0.8,0.05114782235571766,0.00202284626368396,0.005040434252797163,0.46913229018492175,0.17961052059896035,0.14329159791646448,0.0,0.44943820224719033,0.56,0.04373078237102836,0.6443298969072165,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.13253012048192772,122.0,0.2600631587502967
0.33333333333333337,0.06427833119412989,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8741258741258742,0.2608695652173913,1.0,0.8,0.04891654151469642,0.001546882436934793,0.00326797385620915,0.49888234098760414,0.18307600796544857,0.14966514607395906,0.0,0.41011235955056335,0.61,0.04714724974376494,0.6701030927835052,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.09156626506024096,127.0,0.245680861399809
0.33333333333333337,0.05826205810303767,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8624708624708626,0.30434782608695654,1.0,0.8,0.037545591074876636,0.001070918610185626,0.0014401240722277612,0.49993903678114204,0.15620554995215558,0.13271215503575012,0.0,0.4213483146067425,0.56,0.03553126067646054,0.6958762886597939,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.18072289156626506,115.0,0.22811901014635622
0.33333333333333337,0.05404233729748559,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8391608391608392,0.34782608695652173,1.0,0.8,0.03334048487449045,0.0009519276534983341,0.0009970089730807576,0.49388335704125175,0.14066258049499572,0.12080623766540492,0.0,0.4213483146067425,0.5,0.02699009224461906,0.7216494845360826,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.08433734939759037,105.0,0.20853391928112291
0.33333333333333337,0.05265848090051001,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.9114219114219115,0.3913043478260869,1.0,0.8,0.033555031109204034,0.0008329366968110424,0.0011077877478675086,0.4929485876854298,0.13908500788786302,0.11947976317577406,0.0,0.3258426966292127,0.54,0.02664844550734541,0.7731958762886598,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.638888888888889,0.04337349397590362,104.0,0.18853940306230307
0.33333333333333337,0.053163938708981257,0.08333333333333334,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.815850815850816,0.43478260869565216,1.0,0.8,0.03685904312379318,0.0009519276534983341,0.0017170710091946378,0.49802885592359275,0.14311945586675978,0.12274741984535249,0.0,0.36516853932584326,0.4,0.029039972668261013,0.7989690721649485,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.25,0.22891566265060243,107.0,0.16881984669603078
0.33333333333333337,0.054201357731611374,0.08333333333333334,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8414918414918415,0.4782608695652174,1.0,0.8,0.04338124865908603,0.001070918610185626,0.0028802481444555215,0.5011989433042064,0.15206765458918456,0.13005920605648844,0.0,0.33707865168539186,0.45,0.03382302699009224,0.7731958762886598,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.26506024096385544,113.0,0.1495850963638975
0.33333333333333337,0.055522741815180396,0.041666666666666664,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.9254079254079255,0.5217391304347826,1.0,0.8,0.0502038189229779,0.0011899095668729178,0.00459731915365016,0.5040032513716725,0.16137791915586933,0.13743569834028924,0.0,0.25561797752808957,0.56,0.039289374786470786,0.7731958762886598,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.75,0.04337349397590362,118.0,0.13142711960640263
0.33333333333333337,0.05959669388945052,0.041666666666666664,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8624708624708626,0.5652173913043478,1.0,0.8,0.06625187727955374,0.0014278914802475012,0.011133266866068461,0.4860394228815281,0.17239506555977963,0.14659160762237539,0.0,0.33707865168539186,0.53,0.044414075845575676,0.7216494845360826,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.26506024096385544,125.0,0.1169549711527049
0.33333333333333337,0.06535171912447893,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8624708624708626,0.6086956521739131,1.0,0.8,0.08749195451619825,0.0005949547834364589,0.020881799047302536,0.44763259500101604,0.18514495564693406,0.1574298747937494,0.0,0.33707865168539186,0.56,0.045439016057396656,0.6958762886597939,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.18072289156626506,133.0,0.11030514509443254
0.6666666666666666,0.07045930402056665,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.9020979020979021,0.6521739130434783,1.0,0.8,0.10551383823213903,0.0,0.026531516561426827,0.4138996138996139,0.19758450358186566,0.16794461160179883,0.0,0.28370786516854096,0.62,0.04373078237102836,0.6958762886597939,0.021451408657143012,0.7200000000000001,0.34269712624528414,1.0,0.04337349397590362,141.0,0.11116727007054714
