aqi_category,co,nh3,no,no2,o3,pm10,pm2_5,so2,timestamp
4.0,264.57,3.16,0.02,6.21,94.98,153.25,60.68,3.91,2025-08-08 14:00:00
4.0,298.68,4.24,0.0,7.79,87.42,153.45,62.44,3.72,2025-08-08 15:00:00
4.0,322.64,4.98,0.0,8.64,81.71,152.29,63.45,3.47,2025-08-08 16:00:00
4.0,342.81,5.28,0.0,9.07,77.76,152.37,64.78,3.22,2025-08-08 17:00:00
4.0,356.09,5.32,0.0,9.27,75.05,151.91,65.74,2.99,2025-08-08 18:00:00
4.0,351.37,4.95,0.0,8.73,74.49,149.67,65.45,2.85,2025-08-08 19:00:00
4.0,349.54,4.76,0.0,8.15,74.22,147.5,65.63,2.79,2025-08-08 20:00:00
4.0,343.17,4.34,0.0,7.22,76.13,144.77,65.23,2.84,2025-08-08 21:00:00
4.0,329.15,3.64,0.0,6.05,79.09,140.52,63.48,2.77,2025-08-08 22:00:00
4.0,331.95,3.44,0.0,5.78,78.71,137.67,63.19,2.56,2025-08-08 23:00:00
4.0,341.31,3.38,0.0,5.82,76.83,135.41,63.18,2.38,2025-08-09 00:00:00
4.0,347.6,3.29,0.0,5.6,74.8,130.05,61.95,2.24,2025-08-09 01:00:00
4.0,362.39,3.38,0.04,5.66,72.76,123.83,60.79,2.14,2025-08-09 02:00:00
4.0,376.1,3.36,0.28,5.28,74.22,117.36,59.06,2.14,2025-08-09 03:00:00
4.0,309.9,1.74,0.22,2.48,93.78,110.16,48.93,2.9,2025-08-09 04:00:00
4.0,285.41,1.21,0.16,1.53,103.2,110.08,47.49,2.9,2025-08-09 05:00:00
4.0,281.73,1.11,0.13,1.14,109.32,111.19,49.58,2.78,2025-08-09 06:00:00
4.0,254.66,0.79,0.1,0.86,112.01,113.84,49.3,2.69,2025-08-09 07:00:00
4.0,234.04,0.61,0.09,0.74,111.79,115.21,49.02,2.55,2025-08-09 08:00:00
4.0,227.24,0.57,0.09,0.71,111.17,116.25,49.58,2.46,2025-08-09 09:00:00
4.0,227.68,0.69,0.1,0.84,111.38,118.83,50.86,2.43,2025-08-09 10:00:00
4.0,232.62,0.97,0.11,1.16,110.91,122.46,52.82,2.46,2025-08-09 11:00:00
4.0,239.07,1.27,0.11,1.67,109.75,126.53,54.51,2.54,2025-08-09 12:00:00
4.0,260.0,2.14,0.09,3.24,104.07,130.21,56.59,2.59,2025-08-09 13:00:00
4.0,291.82,3.27,0.02,5.36,94.58,131.99,58.71,2.54,2025-08-09 14:00:00
4.0,320.86,4.1,0.0,6.73,86.83,133.14,60.69,2.46,2025-08-09 15:00:00
4.0,350.03,4.95,0.0,8.11,78.57,132.22,62.21,2.27,2025-08-09 16:00:00
4.0,385.95,5.93,0.0,9.76,70.12,132.25,63.94,2.06,2025-08-09 17:00:00
4.0,418.27,6.85,0.0,11.24,63.32,133.1,65.5,1.9,2025-08-09 18:00:00
4.0,437.81,7.58,0.0,12.34,57.93,133.53,66.19,1.78,2025-08-09 19:00:00
4.0,455.11,8.06,0.0,13.05,53.17,134.68,67.03,1.65,2025-08-09 20:00:00
4.0,471.36,8.18,0.0,13.56,48.49,135.33,67.77,1.49,2025-08-09 21:00:00
4.0,484.79,8.06,0.0,13.98,43.78,135.08,68.1,1.34,2025-08-09 22:00:00
4.0,500.35,7.85,0.0,14.46,39.39,135.33,68.64,1.23,2025-08-09 23:00:00
4.0,514.95,7.52,0.0,14.9,35.78,135.63,69.1,1.15,2025-08-10 00:00:00
4.0,523.59,7.22,0.0,15.01,33.09,134.48,68.7,1.16,2025-08-10 01:00:00
4.0,534.72,7.0,0.23,14.57,33.0,133.92,68.19,1.3,2025-08-10 02:00:00
4.0,523.05,6.2,1.1,12.26,41.16,134.5,66.84,1.56,2025-08-10 03:00:00
4.0,375.03,3.76,0.78,5.34,74.05,137.53,59.12,2.21,2025-08-10 04:00:00
4.0,343.91,2.98,0.52,3.32,87.65,135.28,58.63,2.28,2025-08-10 05:00:00
4.0,329.06,2.59,0.29,2.02,102.01,138.53,63.68,2.33,2025-08-10 06:00:00
4.0,263.25,1.31,0.13,0.97,108.11,141.23,60.65,2.72,2025-08-10 07:00:00
4.0,231.64,0.78,0.1,0.72,108.14,140.48,58.7,2.66,2025-08-10 08:00:00
4.0,222.51,0.65,0.09,0.7,108.1,139.96,58.57,2.59,2025-08-10 09:00:00
4.0,219.92,0.66,0.1,0.79,108.74,141.33,59.12,2.59,2025-08-10 10:00:00
4.0,219.23,0.79,0.11,1.0,108.52,141.68,59.23,2.59,2025-08-10 11:00:00
4.0,219.03,0.92,0.1,1.35,107.45,141.36,58.67,2.59,2025-08-10 12:00:00
4.0,240.61,1.93,0.1,3.16,100.02,141.11,59.27,2.51,2025-08-10 13:00:00
4.0,278.84,3.45,0.02,5.9,87.98,140.84,60.83,2.38,2025-08-10 14:00:00
4.0,314.36,4.72,0.0,7.85,78.71,141.45,62.45,2.28,2025-08-10 15:00:00
4.0,342.79,5.74,0.0,9.23,71.41,141.3,63.4,2.17,2025-08-10 16:00:00
4.0,368.63,6.4,0.0,10.34,65.31,142.11,64.51,2.04,2025-08-10 17:00:00
4.0,391.39,6.89,0.0,11.38,60.01,142.89,65.49,1.92,2025-08-10 18:00:00
4.0,406.1,7.25,0.0,12.27,54.79,142.5,65.76,1.79,2025-08-10 19:00:00
4.0,421.11,7.49,0.0,13.03,49.76,142.8,66.25,1.66,2025-08-10 20:00:00
4.0,432.43,7.54,0.0,13.41,45.78,143.04,66.44,1.56,2025-08-10 21:00:00
4.0,441.34,7.6,0.0,13.7,42.22,142.8,66.4,1.48,2025-08-10 22:00:00
4.0,456.82,8.0,0.0,14.38,38.1,142.9,66.8,1.42,2025-08-10 23:00:00
4.0,476.5,8.59,0.0,15.3,33.84,142.95,67.32,1.4,2025-08-11 00:00:00
4.0,496.01,8.83,0.0,16.1,29.52,141.68,67.35,1.38,2025-08-11 01:00:00
4.0,523.41,8.42,0.39,16.34,26.61,141.28,67.55,1.41,2025-08-11 02:00:00
4.0,541.26,7.56,2.05,14.27,30.45,141.62,67.41,1.59,2025-08-11 03:00:00
4.0,340.47,3.65,0.8,5.61,69.34,146.74,57.87,3.35,2025-08-11 04:00:00
4.0,302.22,2.87,0.53,3.44,85.63,150.04,59.39,3.93,2025-08-11 05:00:00
4.0,280.6,2.36,0.31,2.16,101.83,158.08,65.86,4.3,2025-08-11 06:00:00
4.0,215.45,0.94,0.14,1.07,108.21,152.61,58.71,4.26,2025-08-11 07:00:00
4.0,189.51,0.48,0.09,0.85,106.07,145.57,53.98,3.73,2025-08-11 08:00:00
4.0,181.93,0.43,0.07,0.91,103.97,142.65,52.29,3.55,2025-08-11 09:00:00
4.0,179.85,0.49,0.07,1.02,103.48,143.2,51.82,3.57,2025-08-11 10:00:00
4.0,178.02,0.61,0.1,1.15,102.65,144.87,51.8,3.66,2025-08-11 11:00:00
4.0,176.13,0.73,0.11,1.39,101.63,146.71,51.6,3.75,2025-08-11 12:00:00
4.0,192.59,1.53,0.11,2.87,95.98,147.45,52.31,3.75,2025-08-11 13:00:00
4.0,224.46,2.73,0.02,5.18,86.66,147.24,53.7,3.68,2025-08-11 14:00:00
4.0,254.06,3.67,0.0,6.73,79.44,147.79,55.15,3.6,2025-08-11 15:00:00
4.0,282.22,4.47,0.0,8.1,72.4,146.27,56.08,3.43,2025-08-11 16:00:00
4.0,313.15,5.15,0.0,9.39,66.94,146.49,57.39,3.28,2025-08-11 17:00:00
4.0,336.35,5.54,0.0,10.36,63.06,146.74,58.2,3.21,2025-08-11 18:00:00
4.0,341.55,5.58,0.0,10.67,60.27,144.93,57.68,3.16,2025-08-11 19:00:00
4.0,349.35,5.8,0.0,11.09,55.85,142.57,57.52,2.95,2025-08-11 20:00:00
4.0,354.4,5.96,0.0,11.23,52.01,140.66,57.3,2.72,2025-08-11 21:00:00
4.0,359.31,6.15,0.0,11.47,47.96,138.46,57.0,2.43,2025-08-11 22:00:00
4.0,375.23,6.57,0.0,12.43,42.52,136.73,57.33,2.12,2025-08-11 23:00:00
4.0,394.24,7.07,0.0,13.63,37.28,136.07,57.84,1.91,2025-08-12 00:00:00
4.0,412.21,7.48,0.0,14.68,32.3,135.73,58.08,1.8,2025-08-12 01:00:00
4.0,437.7,7.51,0.36,15.18,29.2,137.63,58.47,1.85,2025-08-12 02:00:00
4.0,453.0,7.11,2.11,12.96,32.77,142.04,58.69,2.11,2025-08-12 03:00:00
4.0,258.73,1.96,0.63,4.19,71.9,151.05,52.19,4.71,2025-08-12 04:00:00
4.0,215.72,0.79,0.32,2.2,87.9,150.55,52.82,4.68,2025-08-12 05:00:00
4.0,198.94,0.42,0.19,1.48,96.69,151.52,55.4,4.23,2025-08-12 06:00:00
4.0,180.08,0.1,0.11,1.12,99.23,148.29,54.03,3.55,2025-08-12 07:00:00
4.0,171.08,0.09,0.07,1.09,97.53,140.1,50.79,3.13,2025-08-12 08:00:00
4.0,167.54,0.1,0.04,1.22,95.47,132.01,47.81,2.96,2025-08-12 09:00:00
4.0,167.32,0.2,0.01,1.42,94.35,128.22,46.27,3.0,2025-08-12 10:00:00
4.0,168.25,0.37,0.01,1.68,93.53,130.28,47.15,3.22,2025-08-12 11:00:00
4.0,169.83,0.54,0.01,1.99,93.52,133.73,48.65,3.48,2025-08-12 12:00:00
4.0,179.03,0.94,0.01,2.78,92.14,135.63,50.14,3.66,2025-08-12 13:00:00
4.0,194.84,1.52,0.0,3.76,90.06,137.46,51.85,3.76,2025-08-12 14:00:00
4.0,209.34,2.01,0.0,4.36,88.72,139.33,53.31,3.81,2025-08-12 15:00:00
4.0,217.54,2.36,0.0,4.57,86.96,139.65,53.72,3.74,2025-08-12 16:00:00
4.0,223.21,2.61,0.0,4.58,86.16,140.71,54.06,3.66,2025-08-12 17:00:00
4.0,226.94,2.74,0.0,4.49,85.59,142.26,54.28,3.61,2025-08-12 18:00:00
4.0,223.11,2.51,0.0,4.04,86.22,144.37,54.26,3.7,2025-08-12 19:00:00
4.0,225.03,2.55,0.0,3.94,85.2,145.71,54.26,3.59,2025-08-12 20:00:00
4.0,227.94,2.66,0.0,3.95,82.7,146.09,53.69,3.35,2025-08-12 21:00:00
4.0,233.36,2.92,0.0,4.21,78.74,144.83,52.97,3.05,2025-08-12 22:00:00
4.0,244.69,3.34,0.0,4.81,73.66,143.53,52.65,2.73,2025-08-12 23:00:00
4.0,257.48,3.68,0.0,5.45,68.42,142.5,52.38,2.47,2025-08-13 00:00:00
4.0,269.33,3.84,0.0,5.91,63.34,141.34,51.74,2.28,2025-08-13 01:00:00
4.0,280.65,3.81,0.07,6.16,60.41,141.96,51.42,2.33,2025-08-13 02:00:00
4.0,285.7,3.49,0.37,5.71,61.53,144.53,51.38,2.7,2025-08-13 03:00:00
4.0,255.08,1.87,0.22,3.94,70.71,143.46,49.3,3.5,2025-08-13 04:00:00
4.0,239.34,1.19,0.17,3.16,75.62,137.7,47.47,3.41,2025-08-13 05:00:00
4.0,232.52,0.98,0.13,2.75,78.77,133.61,46.62,3.26,2025-08-13 06:00:00
4.0,219.16,0.63,0.09,2.31,82.31,129.61,45.54,3.15,2025-08-13 07:00:00
4.0,204.94,0.36,0.07,2.02,83.09,121.12,42.76,2.84,2025-08-13 08:00:00
4.0,196.78,0.3,0.07,1.9,83.04,114.01,40.47,2.5,2025-08-13 09:00:00
4.0,192.75,0.35,0.09,1.85,84.29,110.45,39.44,2.22,2025-08-13 10:00:00
4.0,190.15,0.48,0.13,1.88,85.81,111.94,40.71,2.06,2025-08-13 11:00:00
4.0,189.69,0.62,0.14,2.11,87.17,119.14,43.8,2.0,2025-08-13 12:00:00
4.0,208.44,1.46,0.12,3.66,83.59,128.46,48.5,2.01,2025-08-13 13:00:00
4.0,241.02,2.62,0.02,6.0,76.22,136.01,52.99,2.06,2025-08-13 14:00:00
4.0,270.29,3.46,0.0,7.54,70.82,141.67,56.44,2.1,2025-08-13 15:00:00
4.0,301.34,4.33,0.0,9.14,64.35,142.55,58.54,2.04,2025-08-13 16:00:00
4.0,333.62,4.99,0.0,10.55,59.02,143.31,60.42,1.98,2025-08-13 17:00:00
4.0,348.05,5.11,0.0,10.97,57.57,144.92,61.43,2.01,2025-08-13 18:00:00
4.0,324.9,4.37,0.0,9.61,62.15,146.61,60.59,2.27,2025-08-13 19:00:00
4.0,322.13,4.44,0.0,9.45,61.34,145.73,60.47,2.48,2025-08-13 20:00:00
4.0,321.3,4.61,0.0,9.26,59.79,144.85,60.27,2.65,2025-08-13 21:00:00
4.0,323.24,4.82,0.0,9.27,57.08,143.4,59.92,2.69,2025-08-13 22:00:00
4.0,330.88,5.12,0.0,9.54,53.72,142.75,60.08,2.62,2025-08-13 23:00:00
4.0,339.58,5.39,0.0,9.89,50.35,142.59,60.39,2.49,2025-08-14 00:00:00
4.0,347.63,5.52,0.0,10.16,47.04,142.58,60.42,2.37,2025-08-14 01:00:00
4.0,359.83,5.47,0.04,10.48,44.84,144.1,60.36,2.48,2025-08-14 02:00:00
4.0,356.8,4.87,0.32,9.75,47.51,147.74,59.63,2.98,2025-08-14 03:00:00
4.0,246.92,1.49,0.27,4.64,69.56,151.73,53.26,3.92,2025-08-14 04:00:00
4.0,215.08,0.93,0.26,3.28,76.37,146.4,49.85,3.37,2025-08-14 05:00:00
4.0,203.07,0.8,0.23,2.65,81.68,143.92,49.06,3.1,2025-08-14 06:00:00
4.0,174.46,0.29,0.15,1.75,87.37,137.18,46.09,2.65,2025-08-14 07:00:00
4.0,156.6,0.11,0.11,1.44,86.67,124.54,41.34,2.25,2025-08-14 08:00:00
4.0,150.48,0.12,0.1,1.53,82.94,114.06,37.17,2.09,2025-08-14 09:00:00
4.0,150.06,0.15,0.07,1.93,78.23,106.61,33.98,2.16,2025-08-14 10:00:00
3.0,152.61,0.21,0.08,2.51,72.74,99.51,31.34,2.39,2025-08-14 11:00:00
3.0,157.09,0.33,0.1,3.13,68.49,88.63,27.92,2.61,2025-08-14 12:00:00
3.0,165.58,0.67,0.08,4.02,64.13,76.08,24.28,2.78,2025-08-14 13:00:00
3.0,177.33,1.2,0.01,4.95,59.92,64.98,21.25,2.87,2025-08-14 14:00:00
3.0,187.48,1.72,0.0,5.35,57.69,55.82,18.97,2.83,2025-08-14 15:00:00
2.0,193.49,2.15,0.0,5.31,55.94,47.81,17.1,2.56,2025-08-14 16:00:00
2.0,200.28,2.49,0.0,5.16,55.23,43.58,16.47,2.23,2025-08-14 17:00:00
2.0,207.24,2.69,0.0,4.97,54.86,43.31,17.26,1.96,2025-08-14 18:00:00
2.0,205.65,2.39,0.0,4.36,55.65,45.37,18.78,1.93,2025-08-14 19:00:00
2.0,214.52,2.4,0.0,4.35,54.99,48.61,20.77,1.94,2025-08-14 20:00:00
3.0,225.57,2.45,0.0,4.43,54.13,51.45,22.5,1.95,2025-08-14 21:00:00
3.0,233.67,2.43,0.0,4.5,52.68,53.63,23.7,2.03,2025-08-14 22:00:00
3.0,242.65,2.42,0.0,4.64,51.25,55.43,24.74,2.15,2025-08-14 23:00:00
3.0,253.76,2.41,0.0,4.85,49.62,56.57,25.71,2.22,2025-08-15 00:00:00
3.0,267.2,2.44,0.0,5.2,47.37,55.09,26.23,2.4,2025-08-15 01:00:00
3.0,287.59,2.67,0.04,5.85,44.74,53.17,26.7,2.57,2025-08-15 02:00:00
3.0,309.49,3.03,0.29,6.44,43.7,53.25,27.56,2.84,2025-08-15 03:00:00
3.0,316.72,3.22,0.59,6.23,46.93,54.57,28.22,2.96,2025-08-15 04:00:00
3.0,308.99,2.8,0.75,4.87,56.98,56.74,30.32,2.84,2025-08-15 05:00:00
3.0,292.33,2.22,0.52,3.17,74.31,61.97,36.11,2.66,2025-08-15 06:00:00
3.0,250.37,1.2,0.22,1.61,87.83,62.21,37.72,2.24,2025-08-15 07:00:00
3.0,223.77,0.9,0.14,1.29,90.64,58.48,35.54,1.86,2025-08-15 08:00:00
3.0,209.7,0.82,0.1,1.26,90.89,54.57,32.91,1.64,2025-08-15 09:00:00
3.0,200.93,0.84,0.1,1.34,91.12,50.17,30.13,1.51,2025-08-15 10:00:00
3.0,194.15,0.96,0.13,1.51,90.73,46.27,27.62,1.41,2025-08-15 11:00:00
3.0,189.43,1.09,0.14,1.84,89.58,43.2,25.3,1.35,2025-08-15 12:00:00
2.0,196.53,1.57,0.1,2.94,85.52,42.56,24.17,1.4,2025-08-15 13:00:00
2.0,216.67,2.41,0.01,4.65,78.97,44.5,24.48,1.53,2025-08-15 14:00:00
3.0,236.9,3.14,0.0,5.86,73.59,46.72,25.13,1.62,2025-08-15 15:00:00
3.0,252.57,3.67,0.0,6.61,69.28,48.42,25.78,1.62,2025-08-15 16:00:00
3.0,260.99,3.84,0.0,6.85,66.82,49.94,26.42,1.6,2025-08-15 17:00:00
3.0,255.71,3.56,0.0,6.36,66.86,50.5,26.37,1.61,2025-08-15 18:00:00
3.0,250.6,3.44,0.0,6.09,65.14,50.29,25.9,1.51,2025-08-15 19:00:00
3.0,266.73,4.05,0.0,6.98,59.38,51.48,26.67,1.31,2025-08-15 20:00:00
3.0,282.74,4.6,0.0,7.71,54.16,53.17,27.66,1.14,2025-08-15 21:00:00
3.0,297.54,4.98,0.0,8.36,49.51,54.14,28.47,1.11,2025-08-15 22:00:00
3.0,313.33,5.18,0.0,8.93,45.83,54.74,29.28,1.15,2025-08-15 23:00:00
